Neighborhood,Reference,Distance
custom,instance,6.304392562942086
custom,instance,6.3372684045577765
custom,instance,6.367391740023995
custom,instance,6.500831138290283
custom,instance,6.27711697471502
custom,instance,6.302462060497477
custom,instance,6.386673482275537
custom,instance,6.418630471424837
custom,instance,6.334112848800824
custom,instance,6.287738239935111
custom,instance,6.427178311488683
custom,instance,6.5034493982066985
custom,instance,6.3689380737838075
custom,instance,6.450163103369794
custom,instance,6.330499667384665
custom,instance,6.364605527418859
custom,instance,6.293848015616649
custom,instance,6.323847281905386
custom,instance,6.320301354777648
custom,instance,6.36345118003643
custom,instance,6.520232011084828
custom,instance,6.4619437139260105
custom,instance,6.3147764189220865
custom,instance,6.330454338969072
custom,instance,6.259032858720182
custom,instance,6.330286174618834
custom,instance,6.287612509108806
custom,instance,6.349520893659154
custom,instance,6.323028244876038
custom,instance,6.3908134540855706
custom,instance,6.3997555803403205
custom,instance,6.242770002286955
custom,instance,6.318090226210157
custom,instance,6.380995812988783
custom,instance,6.307625471095775
custom,instance,6.278034171678156
custom,instance,6.318388753727174
custom,instance,6.423030399823493
custom,instance,6.394632996769867
custom,instance,6.285140995109924
custom,instance,6.29258722867415
custom,instance,6.350444601276368
custom,instance,6.262633997160337
custom,instance,6.352953442456544
custom,instance,6.293175028340086
custom,instance,6.419171429123269
custom,instance,6.219585233606597
custom,instance,6.380974379653684
custom,instance,6.441109637691747
custom,instance,6.224505482578447
custom,instance,6.359749080063316
custom,instance,6.365132206110962
custom,instance,6.345045164657815
custom,instance,6.323730924414198
custom,instance,6.288319571386662
custom,instance,6.336152878541563
custom,instance,6.263051172515338
custom,instance,6.293288651754721
custom,instance,6.480279899766929
custom,instance,6.445306381915169
custom,instance,6.358095064497079
custom,instance,6.316003026352254
custom,instance,6.5746066761357715
custom,instance,6.236211881411686
custom,instance,6.3177995835124925
custom,instance,6.266329837299356
custom,instance,6.419155115447104
custom,instance,6.349448467693211
custom,instance,6.27909727764578
custom,instance,6.234035005191687
custom,instance,6.200078466243998
custom,instance,6.329036005464491
custom,instance,6.384446149037257
custom,instance,6.356853994554078
custom,instance,6.225632298532412
custom,instance,6.392871232173253
custom,instance,6.207003703132134
custom,instance,6.278133710961956
custom,instance,6.41515854827602
custom,instance,6.268619771318401
custom,instance,6.363056036556989
custom,instance,6.230554016310732
custom,instance,6.326758436458935
custom,instance,6.364947207502099
custom,instance,6.375671688528176
custom,instance,6.286971934650271
custom,instance,6.328213975960906
custom,instance,6.433984386406612
custom,instance,6.298348255363868
custom,instance,6.32411901401303
custom,instance,6.331172236351839
custom,instance,6.306744898655695
custom,instance,6.3969033567003715
custom,instance,6.446276380815521
custom,instance,6.371408496800968
custom,instance,6.441814373057187
custom,instance,6.358538827928248
custom,instance,6.390140227332936
custom,instance,6.255229844516114
custom,instance,6.312261825473064
custom,instance,6.379730417745362
custom,instance,6.475450499631539
custom,instance,6.342588521635199
custom,instance,6.334295372900843
custom,instance,6.466331604789182
custom,instance,6.334332968941367
custom,instance,6.285552446764684
custom,instance,6.4156310696138386
custom,instance,6.2373982075070105
custom,instance,6.205229706649991
custom,instance,6.280876996143926
custom,instance,6.29213516595678
custom,instance,6.456125040621887
custom,instance,6.370466667347613
custom,instance,6.454306841933553
custom,instance,6.341716796899491
custom,instance,6.281992389902798
custom,instance,6.3578471862400185
custom,instance,6.333028448948434
custom,instance,6.419300286684606
custom,instance,6.443127349262457
custom,instance,6.3148834049450935
custom,instance,6.3854289223917045
custom,instance,6.488369797852495
custom,instance,6.37667728746951
custom,instance,6.3386449215489575
custom,instance,6.342488227173096
custom,instance,6.309506068149636
custom,instance,6.29684838312078
custom,instance,6.369170608640111
custom,instance,6.383239374266122
custom,instance,6.221431473505388
custom,instance,6.360037517512916
custom,instance,6.444309701734916
custom,instance,6.465635417141385
custom,instance,6.312391773898323
custom,instance,6.315602409276161
custom,instance,6.357062661618977
custom,instance,6.395121373504481
custom,instance,6.4343849132166095
custom,instance,6.224918404132975
custom,instance,6.326168690341899
custom,instance,6.343170525715643
custom,instance,6.544064570458232
custom,instance,6.379429851958813
custom,instance,6.275004479509717
custom,instance,6.386418557557563
custom,instance,6.422302519754587
custom,instance,6.510861040017582
custom,instance,6.4334481916990764
custom,instance,6.248204858806221
custom,instance,6.391531215905347
custom,instance,6.338346065408846
custom,instance,6.42629287439637
custom,instance,6.442500643562688
custom,instance,6.486703504733688
custom,instance,6.334393376276772
custom,instance,6.374987733850153
custom,instance,6.342163034129982
custom,instance,6.284255315438943
custom,instance,6.245799595956299
custom,instance,6.428566450266823
custom,instance,6.389164750167485
custom,instance,6.353361288041676
custom,instance,6.297935733614115
custom,instance,6.296299216205808
custom,instance,6.359863434023733
custom,instance,6.339505839475607
custom,instance,6.282886603285337
custom,instance,6.314713902849174
custom,instance,6.29077611743018
custom,instance,6.356515152337322
custom,instance,6.4285076217437345
custom,instance,6.274660400123781
custom,instance,6.217805854872151
custom,instance,6.239910830849023
custom,instance,6.392196607236631
custom,instance,6.1687852989432
custom,instance,6.366991628599911
custom,instance,6.306960602677077
custom,instance,6.2711469241851026
custom,instance,6.28039985190225
custom,instance,6.479988169415451
custom,instance,6.377740944624478
custom,instance,6.391575980951262
custom,instance,6.46280665972381
custom,instance,6.386339303496384
custom,instance,6.32594935446035
custom,instance,6.2428483818722285
custom,instance,6.2524297716784325
custom,instance,6.5083611062293265
custom,instance,6.309798732136637
custom,instance,6.296205071384202
custom,instance,6.414275178485302
custom,instance,6.36503819362478
custom,instance,6.270445975447532
custom,instance,6.417338751735108
custom,instance,6.359027198229313
custom,instance,6.429937930586835
custom,instance,6.258392392804419
custom,instance,6.299194202960249
custom,instance,6.324129456738806
custom,instance,6.287349797426997
custom,instance,6.3182070658772895
custom,instance,6.5074892114637874
custom,instance,6.368849662795443
custom,instance,6.3735751263835345
custom,instance,6.427944599415073
custom,instance,6.449917029360302
custom,instance,6.319136812820019
custom,instance,6.44350125633287
custom,instance,6.537521857516172
custom,instance,6.444053594137402
custom,instance,6.481423137388318
custom,instance,6.2851948836618865
custom,instance,6.395970231389227
custom,instance,6.3284319739538875
custom,instance,6.535234220504073
custom,instance,6.380619387094154
custom,instance,6.307689992170833
custom,instance,6.351303149535498
custom,instance,6.508300712453554
custom,instance,6.347239595060448
custom,instance,6.2681834885348
custom,instance,6.330433768892613
custom,instance,6.326517500949077
custom,instance,6.310255852119969
custom,instance,6.281592564416563
custom,instance,6.293939058562948
custom,instance,6.362165210019216
custom,instance,6.321711942554824
custom,instance,6.3484815924705655
custom,instance,6.314794683922831
custom,instance,6.390975768963913
custom,instance,6.414433917285307
custom,instance,6.461178384834692
custom,instance,6.335764523427016
custom,instance,6.334732441752617
custom,instance,6.36007141565618
custom,instance,6.388646854004843
custom,instance,6.374901791087462
custom,instance,6.39753342514457
custom,instance,6.435779419702417
custom,instance,6.292054385442322
custom,instance,6.414449957377803
custom,instance,6.2071760061206245
custom,instance,6.328417505700097
custom,instance,6.40402689957504
custom,instance,6.38649111627978
custom,instance,6.370006899535151
custom,instance,6.40495605359371
custom,instance,6.375564834052165
custom,instance,6.302564597757299
custom,instance,6.277759614365615
custom,instance,6.24327561783326
custom,instance,6.328971627070733
custom,instance,6.471784011427624
custom,instance,6.376762580063383
custom,instance,6.387247569769178
custom,instance,6.358090323056661
custom,instance,6.375540434373565
custom,instance,6.363715269741794
custom,instance,6.413740161981562
custom,instance,6.352530059275372
custom,instance,6.409034389993857
custom,instance,6.350232187757063
custom,instance,6.399872792198521
custom,instance,6.286397930776177
custom,instance,6.262732047350898
custom,instance,6.337718714990468
custom,instance,6.28831271918317
custom,instance,6.320133650650319
custom,instance,6.342938565948905
custom,instance,6.293624303104657
custom,instance,6.507664844837432
custom,instance,6.297868625026302
custom,instance,6.267091218479693
custom,instance,6.498265633543294
custom,instance,6.4449845947890285
custom,instance,6.394083952040146
custom,instance,6.308670069933229
custom,instance,6.399215893537977
custom,instance,6.33534454987888
custom,instance,6.4978598695475425
custom,instance,6.376450255333855
custom,instance,6.403981558367338
custom,instance,6.40476317875358
custom,instance,6.4059214743125565
custom,instance,6.376356161166642
custom,instance,6.313427375737243
custom,instance,6.318012719794501
custom,instance,6.377017163816069
custom,instance,6.287346920998796
custom,instance,6.469641660757868
custom,instance,6.1948064467657105
custom,instance,6.352063449814202
custom,instance,6.42027696128816
custom,instance,6.266587949142979
custom,instance,6.324643404980085
custom,instance,6.366817792471117
custom,instance,6.2522125075847885
custom,instance,6.218532219496821
custom,instance,6.426644764022235
custom,instance,6.4479818686255825
custom,instance,6.289051585579204
custom,instance,6.4734272283109
custom,instance,6.381642313786588
custom,instance,6.246632889324566
custom,instance,6.335816087717583
custom,instance,6.295401793107795
custom,instance,6.334913268416086
custom,instance,6.293026635704844
custom,instance,6.289074714409115
custom,instance,6.411245653467464
custom,instance,6.280786354947075
custom,instance,6.30110049891186
custom,instance,6.270317969421197
custom,instance,6.284524644190429
custom,instance,6.428966350270404
custom,instance,6.265212435958026
custom,instance,6.452777147931133
custom,instance,6.204158313993606
custom,instance,6.355058646485381
custom,instance,6.409657316735591
custom,instance,6.417975981694622
custom,instance,6.369454834855523
custom,instance,6.360154343278673
custom,instance,6.413025991441349
custom,instance,6.259056710341684
custom,instance,6.1589188468676035
custom,instance,6.352788752084057
custom,instance,6.221223922659845
custom,instance,6.261328433732047
custom,instance,6.327162707440655
custom,instance,6.2591766756819505
custom,instance,6.342317523018665
custom,instance,6.24624906527349
custom,instance,6.336940755925233
custom,instance,6.464210843588793
custom,instance,6.262139144218164
custom,instance,6.328731748822688
custom,instance,6.288889975337281
custom,instance,6.454758518402844
custom,instance,6.278218474119382
custom,instance,6.468911920034182
custom,instance,6.304235334098271
custom,instance,6.191892427406195
custom,instance,6.2904780109847245
custom,instance,6.2658537964468595
custom,instance,6.292516880839035
custom,instance,6.346466292885835
custom,instance,6.370717829144386
custom,instance,6.381974340149981
custom,instance,6.238885651965494
custom,instance,6.329993146811274
custom,instance,6.35101441289673
custom,instance,6.331280732700286
custom,instance,6.319625645122499
custom,instance,6.293062900128107
custom,instance,6.315748193190171
custom,instance,6.322605789151404
custom,instance,6.381207155745521
custom,instance,6.304171120114636
custom,instance,6.3940122447543
custom,instance,6.218487257010869
custom,instance,6.363769902585327
custom,instance,6.170924270816497
custom,instance,6.230110512669516
custom,instance,6.378500647325817
custom,instance,6.250774937571589
custom,instance,6.324173567106767
custom,instance,6.361176327359852
custom,instance,6.306358273897631
custom,instance,6.366198072459141
custom,instance,6.308271945532141
custom,instance,6.33502099107306
custom,instance,6.328246405316399
custom,instance,6.408990205410682
custom,instance,6.324377515537665
custom,instance,6.264342594689927
custom,instance,6.451657781015812
custom,instance,6.2837825845867
custom,instance,6.305677545983316
custom,instance,6.255702018093807
custom,instance,6.284954945267145
custom,instance,6.302187593427866
custom,instance,6.450578653065377
custom,instance,6.347921062955354
custom,instance,6.314268149814353
custom,instance,6.136291004163345
custom,instance,6.3968463116511405
custom,instance,6.196177759996
custom,instance,6.264115655857232
custom,instance,6.327999664049973
custom,instance,6.46372169575103
custom,instance,6.344426626532763
custom,instance,6.43561378586117
custom,instance,6.2373535364581425
custom,instance,6.384877896401459
custom,instance,6.376800704065488
custom,instance,6.231761258971029
custom,instance,6.3706811188670045
custom,instance,6.321269378844454
custom,instance,6.3096718118554795
custom,instance,6.284794124542195
custom,instance,6.537182955694703
custom,instance,6.277138091819203
custom,instance,6.292056792762752
custom,instance,6.253123149719214
custom,instance,6.345247027655903
custom,instance,6.276054461495062
custom,instance,6.426430456362432
custom,instance,6.361029913432606
custom,instance,6.32970568869005
custom,instance,6.347140371492296
custom,instance,6.325931722881738
custom,instance,6.453228041636201
custom,instance,6.246827649547446
custom,instance,6.486867859543346
custom,instance,6.307036524255378
custom,instance,6.322589835242516
custom,instance,6.295553787542487
custom,instance,6.374994540909013
custom,instance,6.300524691750115
custom,instance,6.246291139787929
custom,instance,6.279458543063041
custom,instance,6.321024747882854
custom,instance,6.202978721777746
custom,instance,6.362408625495522
custom,instance,6.17106781141769
custom,instance,6.342229478393726
custom,instance,6.169460422667313
custom,instance,6.28257807654231
custom,instance,6.3804502245458306
custom,instance,6.319431153741875
custom,instance,6.391709572895033
custom,instance,6.361275309309198
custom,instance,6.389717375664763
custom,instance,6.316907128146916
custom,instance,6.360855695989077
custom,instance,6.394208743805458
custom,instance,6.27778219096141
custom,instance,6.39417619032049
custom,instance,6.229570668393506
custom,instance,6.32098773970605
custom,instance,6.477754103199673
custom,instance,6.336100254411973
custom,instance,6.54148512330623
custom,instance,6.309249403282192
custom,instance,6.374790728339032
custom,instance,6.365954371555474
custom,instance,6.374498582760128
custom,instance,6.2474783536863265
custom,instance,6.534244913809959
custom,instance,6.2874390199064045
custom,instance,6.4504939918550726
custom,instance,6.302250256032755
custom,instance,6.338921856630032
custom,instance,6.409610018405679
custom,instance,6.419999099676549
custom,instance,6.386140545197593
custom,instance,6.267794130871859
custom,instance,6.300679538503236
custom,instance,6.241839864623702
custom,instance,6.215183740573955
custom,instance,6.294859782335252
custom,instance,6.5706999955059935
custom,instance,6.3181070640345345
custom,instance,6.338315136663028
custom,instance,6.38872173510124
custom,instance,6.342947148325776
custom,instance,6.406531638246937
custom,instance,6.317024305316985
custom,instance,6.296499564871742
custom,instance,6.42483755657903
custom,instance,6.270303466393552
custom,instance,6.232256999352322
custom,instance,6.394797526492016
custom,instance,6.340926360809838
custom,instance,6.403655201288356
custom,instance,6.309088179768154
custom,instance,6.350312533090565
custom,instance,6.344158929528913
custom,instance,6.324152790973955
custom,instance,6.27895500832156
custom,instance,6.2844008932316475
custom,instance,6.4530835931932415
custom,instance,6.379173296443736
custom,instance,6.273678907547606
custom,instance,6.337168786420709
custom,instance,6.401994569034706
custom,instance,6.32534326730677
custom,instance,6.306256182020948
custom,instance,6.402522896060053
custom,instance,6.384175385551807
custom,instance,6.244291795200497
custom,instance,6.252056339622121
custom,instance,6.3920925943664795
custom,instance,6.29880360170714
custom,instance,6.369061010452324
custom,instance,6.304589177787981
custom,instance,6.3271755793584115
custom,instance,6.328182157994794
custom,instance,6.324798228810336
custom,instance,6.356912605458644
custom,instance,6.386164057545527
custom,instance,6.514946026344151
custom,instance,6.416265054260311
custom,instance,6.391629221660079
custom,instance,6.3808886511659235
custom,instance,6.261326729423114
custom,instance,6.22506589875964
custom,instance,6.3541626443942825
custom,instance,6.3445086177473975
custom,instance,6.299880046534972
custom,instance,6.442201344862479
custom,instance,6.175455799912953
custom,instance,6.268733739782112
custom,instance,6.397501041414817
custom,instance,6.385123024436906
custom,instance,6.325914252920899
custom,instance,6.344162448928426
custom,instance,6.259449179661598
custom,instance,6.504664029273726
custom,instance,6.4365824246236825
custom,instance,6.470005411766685
custom,instance,6.506317535599342
custom,instance,6.430867409833613
custom,instance,6.39491216561042
custom,instance,6.356567379349456
custom,instance,6.412878383770403
custom,instance,6.365802111884218
custom,instance,6.564037758419885
custom,instance,6.19544391548692
custom,instance,6.304861419476606
custom,instance,6.245998720840512
custom,instance,6.320089092804004
custom,instance,6.389854597327018
custom,instance,6.350292646669966
custom,instance,6.336106912139096
custom,instance,6.215359328808611
custom,instance,6.341005561380632
custom,instance,6.50139770774576
custom,instance,6.2728177590854735
custom,instance,6.235246474540705
custom,instance,6.379589067878317
custom,instance,6.298502969196218
custom,instance,6.329167310582539
custom,instance,6.322337506868587
custom,instance,6.363477497857814
custom,instance,6.237929901857878
custom,instance,6.401849730980159
custom,instance,6.323274704054594
custom,instance,6.440087512364639
custom,instance,6.343027506971299
custom,instance,6.341743967442315
custom,instance,6.382098360965127
custom,instance,6.343034464676749
custom,instance,6.415846724304306
custom,instance,6.407576257237765
custom,instance,6.397668060824998
custom,instance,6.455373290866655
custom,instance,6.343149567659916
custom,instance,6.314995986353802
custom,instance,6.214165564471707
custom,instance,6.332898969478054
custom,instance,6.452374814935544
custom,instance,6.406520557047318
custom,instance,6.3859022904511065
custom,instance,6.2981402168915315
custom,instance,6.303025503332042
custom,instance,6.209442176236982
custom,instance,6.368881767093038
custom,instance,6.357409574489014
custom,instance,6.423892043419126
custom,instance,6.402807341291505
custom,instance,6.445694578335413
custom,instance,6.516435557907212
custom,instance,6.345607565315999
custom,instance,6.349143563230565
custom,instance,6.297139212328977
custom,instance,6.142002204721807
custom,instance,6.377333578131031
custom,instance,6.373871757526225
custom,instance,6.280767845317347
custom,instance,6.375493201859116
custom,instance,6.3425718269744165
custom,instance,6.446593861110731
custom,instance,6.337420195133876
custom,instance,6.4255215688402805
custom,instance,6.4194974359732795
custom,instance,6.249437412298071
custom,instance,6.371275101799496
custom,instance,6.346690140672276
custom,instance,6.287699191659995
custom,instance,6.337525458101307
custom,instance,6.432034354290389
custom,instance,6.3636789944969046
custom,instance,6.285868865567438
custom,instance,6.342583980317382
custom,instance,6.268135272037917
custom,instance,6.36349182141853
custom,instance,6.460683062704086
custom,instance,6.295590622299012
custom,instance,6.429580407738069
custom,instance,6.360386649815592
custom,instance,6.282298486447559
custom,instance,6.353755432095734
custom,instance,6.371558107374414
custom,instance,6.377771215544847
custom,instance,6.457947103976089
custom,instance,6.387793598532404
custom,instance,6.268062853366867
custom,instance,6.3529748830401305
custom,instance,6.390045783205534
custom,instance,6.278817550033244
custom,instance,6.332010345681657
custom,instance,6.337706017287751
custom,instance,6.319655223089525
custom,instance,6.305219576943967
custom,instance,6.148040967681583
custom,instance,6.337628603337725
custom,instance,6.339382547994694
custom,instance,6.202873638695317
custom,instance,6.291987762304224
custom,instance,6.380121773263632
custom,instance,6.422324615037382
custom,instance,6.29786113565031
custom,instance,6.305618391582726
custom,instance,6.449022657669072
custom,instance,6.388105003086829
custom,instance,6.3026322272042385
custom,instance,6.301502163854691
custom,instance,6.195112670862763
custom,instance,6.250581015237934
custom,instance,6.362758482228152
custom,instance,6.367745052797963
custom,instance,6.448446859789393
custom,instance,6.429177761604993
custom,instance,6.408371467805453
custom,instance,6.459941750247791
custom,instance,6.396347728642305
custom,instance,6.423843781946351
custom,instance,6.3409066738589495
custom,instance,6.355155405919871
custom,instance,6.43546162382617
custom,instance,6.513918433026519
custom,instance,6.412284417636296
custom,instance,6.379706316443556
custom,instance,6.347564507245757
custom,instance,6.373218965857518
custom,instance,6.339553365329426
custom,instance,6.290790024008548
custom,instance,6.363393810749363
custom,instance,6.256626714282845
custom,instance,6.415453534627018
custom,instance,6.395061575824565
custom,instance,6.438601179038602
custom,instance,6.48446401897638
custom,instance,6.603094857437777
custom,instance,6.304682213763548
custom,instance,6.2535304322117975
custom,instance,6.304412549577602
custom,instance,6.509894992218359
custom,instance,6.3074425486153585
custom,instance,6.209812508164553
custom,instance,6.315478762446599
custom,instance,6.307806052238642
custom,instance,6.311809162615025
custom,instance,6.311996637427878
custom,instance,6.3325488902711164
custom,instance,6.38692469954883
custom,instance,6.4326320746839825
custom,instance,6.3851705520115
custom,instance,6.327429421827477
custom,instance,6.468161592694661
custom,instance,6.375042465595649
custom,instance,6.302619295541794
custom,instance,6.409689402473647
custom,instance,6.314697694757284
custom,instance,6.3288222312988625
custom,instance,6.399311479841616
custom,instance,6.166911696595111
custom,instance,6.344928551688886
custom,instance,6.276096564713795
custom,instance,6.230607339622931
custom,instance,6.323870423191787
custom,instance,6.3527659044358975
custom,instance,6.33179686025956
custom,instance,6.3954492783433
custom,instance,6.382946453820619
custom,instance,6.412179510156413
custom,instance,6.325575265471859
custom,instance,6.175715914259027
custom,instance,6.208540756331101
custom,instance,6.254623997128376
custom,instance,6.256561500194473
custom,instance,6.365554058987788
custom,instance,6.345924510742166
custom,instance,6.288944491528875
custom,instance,6.350020200248691
custom,instance,6.337232810833696
custom,instance,6.2973315885433045
custom,instance,6.359090663108799
custom,instance,6.393804464953807
custom,instance,6.2874874320453795
custom,instance,6.273739534716667
custom,instance,6.351696113011756
custom,instance,6.293755945796501
custom,instance,6.360629277809978
custom,instance,6.331766629829854
custom,instance,6.263515706852311
custom,instance,6.447744687564575
custom,instance,6.285483680000215
custom,instance,6.4011973196755765
custom,instance,6.2374756710060355
custom,instance,6.207436164245831
custom,instance,6.26423009439226
custom,instance,6.4012895336535385
custom,instance,6.356260946054712
custom,instance,6.415574003117412
custom,instance,6.3965332919012905
custom,instance,6.245465197133598
custom,instance,6.3166297528528625
custom,instance,6.413297074389719
custom,instance,6.395514635430147
custom,instance,6.41230412355697
custom,instance,6.347887933315276
custom,instance,6.3767876943018305
custom,instance,6.434856260176681
custom,instance,6.44771268857874
custom,instance,6.418683396431102
custom,instance,6.374893009301603
custom,instance,6.38708602920249
custom,instance,6.259179350677169
custom,instance,6.329687002449137
custom,instance,6.357208837383075
custom,instance,6.267940603960766
custom,instance,6.242281195815306
custom,instance,6.328301882411942
custom,instance,6.291393014761905
custom,instance,6.430741033104352
custom,instance,6.303321556262856
custom,instance,6.352683704090858
custom,instance,6.309208291677636
custom,instance,6.366966546024169
custom,instance,6.248495749612482
custom,instance,6.355247349206196
custom,instance,6.474055502708338
custom,instance,6.4543714924547695
custom,instance,6.379693237819494
custom,instance,6.281595312084616
custom,instance,6.338908960270755
custom,instance,6.239439280073375
custom,instance,6.296842849955351
custom,instance,6.319246469936141
custom,instance,6.52482619403971
custom,instance,6.471704483856403
custom,instance,6.322806390087046
custom,instance,6.307948277746919
custom,instance,6.19101843714927
custom,instance,6.47780191043226
custom,instance,6.192971790566244
custom,instance,6.361183407477796
custom,instance,6.375684597082544
custom,instance,6.240858298624165
custom,instance,6.385387261686032
custom,instance,6.3108690141317405
custom,instance,6.3290578975659875
custom,instance,6.397733991547541
custom,instance,6.230566399055598
custom,instance,6.337809718901014
custom,instance,6.453688232355082
custom,instance,6.389046445344389
custom,instance,6.360319406218106
custom,instance,6.424707849493246
custom,instance,6.302597595375389
custom,instance,6.427055676083546
custom,instance,6.27279718190108
custom,instance,6.364182908427125
custom,instance,6.359320142966722
custom,instance,6.266727524449106
custom,instance,6.447349239976324
custom,instance,6.290207806571856
custom,instance,6.347677329920557
custom,instance,6.302606652836258
custom,instance,6.308790782448626
custom,instance,6.541514946907325
custom,instance,6.434769578355802
custom,instance,6.335593680641932
custom,instance,6.391872285016636
custom,instance,6.287993396676237
custom,instance,6.221337945719681
custom,instance,6.405555253772678
custom,instance,6.472901416696602
custom,instance,6.219553880177823
custom,instance,6.389046744158854
custom,instance,6.325446302460913
custom,instance,6.2680059731315705
custom,instance,6.262658001409594
custom,instance,6.307359767402785
custom,instance,6.427426069870718
custom,instance,6.348645404189089
custom,instance,6.33699713243629
custom,instance,6.496186450514749
custom,instance,6.3958335875438594
custom,instance,6.439409434549677
custom,instance,6.405824358158497
custom,instance,6.397880921736703
custom,instance,6.46186364757833
custom,instance,6.319484140348774
custom,instance,6.460224598285911
custom,instance,6.4090997529213904
custom,instance,6.205314728034205
custom,instance,6.33637275770583
custom,instance,6.2885785242846195
custom,instance,6.172917557673639
custom,instance,6.28191974048696
custom,instance,6.358533804475929
custom,instance,6.317962191992747
custom,instance,6.229038543586179
custom,instance,6.364433613068769
custom,instance,6.43185880383874
custom,instance,6.365512607540632
custom,instance,6.4047586318361756
custom,instance,6.334707289334284
custom,instance,6.255429900169487
custom,instance,6.33733969950998
custom,instance,6.346834449023358
custom,instance,6.229551685623125
custom,instance,6.304111426161968
custom,instance,6.453161514006048
custom,instance,6.314146571926508
custom,instance,6.365745911048313
custom,instance,6.357298204176747
custom,instance,6.3379162655196195
custom,instance,6.300234439382714
custom,instance,6.378098563534368
custom,instance,6.446235980926325
custom,instance,6.392523639673851
custom,instance,6.418690241805695
custom,instance,6.2563321273065124
custom,instance,6.363323249829068
custom,instance,6.351379851196491
custom,instance,6.2934620000778
custom,instance,6.306266413059452
custom,instance,6.319368939142504
custom,instance,6.403136405363163
custom,instance,6.414821119580262
custom,instance,6.35203126626039
custom,instance,6.2791059005155345
custom,instance,6.378867299924471
custom,instance,6.317146624350533
custom,instance,6.428335205129062
custom,instance,6.5109813428770655
custom,instance,6.308473344862355
custom,instance,6.395436134413496
custom,instance,6.286479989242585
custom,instance,6.234312293649744
custom,instance,6.279577263815428
custom,instance,6.278880868871654
custom,instance,6.441501223120548
custom,instance,6.360128891632728
custom,instance,6.403844174374646
custom,instance,6.300108361606693
custom,instance,6.352898306299357
custom,instance,6.3638877548500785
custom,instance,6.212528660910185
custom,instance,6.399863141899691
custom,instance,6.32677078782852
custom,instance,6.45223025563355
custom,instance,6.281667235532927
custom,instance,6.243246224759788
custom,instance,6.327653432262248
custom,instance,6.339061391023263
custom,instance,6.291084366651871
custom,instance,6.216333246985896
custom,instance,6.247258917204548
custom,instance,6.305343043600021
custom,instance,6.276729534525617
custom,instance,6.35199237212823
custom,instance,6.297031471029734
custom,instance,6.331418215888152
custom,instance,6.320594927040595
custom,instance,6.423605834676698
custom,instance,6.436613148508424
custom,instance,6.330243707548337
custom,instance,6.350703733210209
custom,instance,6.36259401028901
custom,instance,6.398594368526951
custom,instance,6.31855787492824
custom,instance,6.2723595128418665
custom,instance,6.262877305340097
custom,instance,6.285067851688785
custom,instance,6.462651726402674
custom,instance,6.299247954581603
custom,instance,6.403748615812325
custom,instance,6.3008966962162845
custom,instance,6.300471217480905
custom,instance,6.305178826200098
custom,instance,6.353209918927989
custom,instance,6.407026441917838
custom,instance,6.261536914503598
custom,instance,6.271772492037699
custom,instance,6.325482912375816
custom,instance,6.384979657998062
custom,instance,6.2609682987388995
custom,instance,6.37947247235173
custom,instance,6.409570528289116
custom,instance,6.450323561734138
custom,instance,6.409959696887103
custom,instance,6.443432073953996
custom,instance,6.346921280395182
custom,instance,6.307219933898181
custom,instance,6.4314213492208285
custom,instance,6.45159763640286
custom,instance,6.355846231576619
custom,instance,6.3093254285535965
custom,instance,6.34873864462596
custom,instance,6.280473479979454
custom,instance,6.245265884375439
custom,instance,6.430491263381234
custom,instance,6.280294336808919
custom,instance,6.418803196598589
custom,instance,6.363767309753268
custom,instance,6.3830980078585275
custom,instance,6.2582213891987895
custom,instance,6.2554468289204745
custom,instance,6.295568708509649
custom,instance,6.53685327105032
custom,instance,6.33236230942421
custom,instance,6.340696372727023
custom,instance,6.38066156654705
custom,instance,6.40249082996608
custom,instance,6.325508697963086
custom,instance,6.348768873339314
custom,instance,6.272804927083448
custom,instance,6.3431093492582615
custom,instance,6.488830431884546
custom,instance,6.373107720279231
custom,instance,6.42577792141317
custom,instance,6.354748268904298
custom,instance,6.330879888140133
custom,instance,6.230751587966464
custom,instance,6.384619142560146
custom,instance,6.261472928524091
custom,instance,6.2816060941455225
custom,instance,6.2775784543264725
custom,instance,6.426283735255563
custom,instance,6.2931697296715114
custom,instance,6.309806850595951
custom,instance,6.323623665794965
custom,instance,6.367396706466647
custom,instance,6.384656856650191
custom,instance,6.291915103385251
custom,instance,6.352137631024782
custom,instance,6.414385458565286
custom,instance,6.220805791879046
custom,instance,6.3652784577189125
custom,instance,6.431906416687026
custom,instance,6.302553697144334
custom,instance,6.362093531388687
custom,instance,6.3454284958362175
custom,instance,6.45416208965039
custom,instance,6.368769156610345
custom,instance,6.280332226589436
custom,instance,6.333253487398878
custom,instance,6.338387952298892
custom,instance,6.359315811109788
custom,instance,6.420458563500058
custom,instance,6.454800924353119
custom,instance,6.225014653022595
custom,instance,6.38461511971181
custom,instance,6.29985179048858
custom,instance,6.212205941465948
custom,instance,6.283399654026386
custom,instance,6.3398945020285895
custom,instance,6.230706792716107
custom,instance,6.3901464835017725
custom,instance,6.342938229524358
custom,instance,6.293115250471706
custom,instance,6.221115687253477
custom,instance,6.383227303056282
custom,instance,6.301435087721022
custom,instance,6.376307821421884
custom,instance,6.357894021764729
custom,instance,6.311605760298097
custom,instance,6.4349030851484965
custom,instance,6.347096849905538
custom,instance,6.365316963384082
custom,instance,6.208433420313076
